Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N,P,K,ph,YEAR_x,humidity,YEAR_y,rainfall_nasa,temperature
Maize,2004,Rabi       ,Maharashtra,65000.0,130500,1052.0,7042100.0,13650.0,1.723478261,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Summer     ,Maharashtra,13400.0,20400,1052.0,1451756.0,2814.0,1.462777778,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Kharif     ,Maharashtra,1488200.0,2098200,1052.0,161231588.0,312522.0,1.022903226,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Summer     ,Maharashtra,20500.0,49000,1052.0,2220970.0,4305.0,2.463,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Jute,2004,Kharif     ,Nagaland,2000.0,12100,1711.5,216680.0,420.0,8.34,78.4,46.86,39.99,6.7327775681699995,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,Nagaland,45400.0,81700,1711.5,4918636.0,9534.0,1.80125,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Rabi       ,Nagaland,1000.0,1800,1711.5,108340.0,210.0,1.905,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Kharif     ,Nagaland,153000.0,259750,1711.5,16576020.0,32130.0,1.65625,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Rabi       ,Nagaland,1000.0,2000,1711.5,108340.0,210.0,1.99,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,Punjab,154000.0,422000,366.4,16684360.0,32340.0,2.883636364,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Kharif     ,Punjab,2800000.0,10437000,366.4,303352000.0,588000.0,3.788823529,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Jute,2004,Kharif     ,Tripura,978.0,7748,2706.3,105956.52,205.38,7.88,78.4,46.86,39.99,6.7327775681699995,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,Tripura,2790.0,2967,2706.3,302268.6,585.9,1.0525,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Kharif     ,Tripura,256076.0,602221,2706.3,27743273.84,53775.96,2.24,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,Uttarakhand,29501.0,44967,1219.6,3196138.34,6195.21,1.438461538,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Summer     ,Uttarakhand,74.0,147,1219.6,8017.16,15.54,1.96,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Kharif     ,Uttarakhand,281464.0,537876,1219.6,30493809.76,59107.44,1.592307692,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Summer     ,Uttarakhand,7511.0,22367,1219.6,813741.74,1577.31,2.975,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Autumn     ,Jharkhand,92036.15,133582,1149.2,9971196.491,19327.5915,1.367727273,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Autumn     ,Jharkhand,153608.9,105328,1149.2,16641988.23,32257.869,0.714,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Winter     ,Jharkhand,980642.41,901045,1149.2,106242798.7,205934.9061,0.85,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Coconut ,2004,Whole Year ,West Bengal,24294.0,310874400,1612.9,2632011.96,5101.74,12630.52667,21.98,16.93,30.59,5.97656212619,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Jute,2004,Kharif     ,West Bengal,569157.0,7853203,1612.9,61662469.38,119522.97,14.43941176,78.4,46.86,39.99,6.7327775681699995,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Maize,2004,Kharif     ,West Bengal,64629.0,190546,1612.9,7001905.86,13572.09,2.584375,77.76,48.44,19.79,6.2451897224,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Autumn     ,West Bengal,320822.0,653044,1612.9,34757855.48,67372.62,2.037222222,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Summer     ,West Bengal,1376387.0,4257111,1612.9,149117767.6,289041.27,2.857777778,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Rice,2004,Winter     ,West Bengal,4086404.0,9974734,1612.9,442721009.4,858144.84,2.336111111,79.89,47.58,39.87,6.425470922140001,2004.0,66.78825,2004.0,51.374249999999996,25.27296296296296
Banana,2005,Whole Year ,Bihar,15596.0,239311,907.8,1870272.32,3275.16,17.24727273,100.23,82.01,50.05,5.98389318024,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Jute,2005,Kharif     ,Bihar,131049.0,1329252,907.8,15715396.08,27520.29,11.93454545,78.4,46.86,39.99,6.7327775681699995,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Bihar,276983.0,456105,907.8,33215801.36,58166.43,1.619210526,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Rabi       ,Bihar,212073.0,637203,907.8,25431794.16,44535.33,2.773611111,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Summer     ,Bihar,175218.0,426534,907.8,21012142.56,36795.78,2.363611111,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Autumn     ,Bihar,533233.0,503448,907.8,63945301.36,111978.93,0.962666667,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Summer     ,Bihar,113251.0,182827,907.8,13581059.92,23782.71,1.304583333,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Winter     ,Bihar,2604752.0,3023010,907.8,312361859.8,546997.92,1.035263158,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Chhattisgarh,101587.0,109598,1292.7,12182313.04,21333.27,1.088125,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Chhattisgarh,3854352.0,5267537,1292.7,462213891.8,809413.92,1.30375,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Delhi,79.0,144,653.1,9473.68,16.59,1.82,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Delhi,7506.0,21092,653.1,900119.52,1576.26,2.81,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Banana,2005,Whole Year ,Gujarat,30700.0,2101700,942.4,3681544.0,6447.0,66.87090909,100.23,82.01,50.05,5.98389318024,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Gujarat,456900.0,722400,942.4,54791448.0,95949.0,1.618125,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Gujarat,648300.0,1209300,942.4,77744136.0,136143.0,1.843125,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Summer     ,Gujarat,24600.0,74300,942.4,2950032.0,5166.0,3.054444444,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Haryana,17469.0,36000,516.9,2094882.48,3668.49,0.4965,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Haryana,1046588.0,3194000,516.9,125506833.0,219783.48,2.940526316,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Himachal Pradesh,295351.0,543061,1248.1,35418491.92,62023.71,1.913333333,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Himachal Pradesh,79366.0,112139,1248.1,9517570.72,16666.86,1.396363636,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Madhya Pradesh,852591.0,1240520,1032.7,102242712.7,179044.11,1.380638298,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Madhya Pradesh,1700446.0,1687475,1032.7,203917484.3,357093.66,0.881041667,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Maharashtra,389100.0,829700,1387.2,46660872.0,81711.0,1.67037037,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Rabi       ,Maharashtra,70900.0,145400,1387.2,8502328.0,14889.0,2.137307692,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Summer     ,Maharashtra,9500.0,13700,1387.2,1139240.0,1995.0,1.239473684,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Maharashtra,1473700.0,2596800,1387.2,176726104.0,309477.0,1.215666667,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Summer     ,Maharashtra,38800.0,72200,1387.2,4652896.0,8148.0,2.007,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Mizoram,10810.0,20720,2075.4,1296335.2,2270.1,1.99875,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Rabi       ,Mizoram,932.0,1983,2075.4,111765.44,195.72,2.625,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Whole Year ,Mizoram,56460.0,107740,2075.4,6770683.2,11856.6,1.9425,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Jute,2005,Kharif     ,Nagaland,2100.0,10500,1568.6,251832.0,441.0,6.96,78.4,46.86,39.99,6.7327775681699995,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Nagaland,50000.0,90000,1568.6,5996000.0,10500.0,1.8025,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Rabi       ,Nagaland,1600.0,2880,1568.6,191872.0,336.0,1.985,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Nagaland,155500.0,261300,1568.6,18647560.0,32655.0,1.6425,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Rabi       ,Nagaland,900.0,1800,1568.6,107928.0,189.0,2.06,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Punjab,148000.0,403000,566.7,17748160.0,31080.0,2.827,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Punjab,2642000.0,10193000,566.7,316828640.0,554820.0,3.820588235,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Jute,2005,Kharif     ,Tripura,685.0,5410,1765.9,82145.2,143.85,7.8325,78.4,46.86,39.99,6.7327775681699995,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Tripura,2150.0,2100,1765.9,257828.0,451.5,0.9825,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Tripura,253067.0,602947,1765.9,30347794.64,53144.07,2.305,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Kharif     ,Uttarakhand,31372.0,39735,1353.3,3762130.24,6588.12,1.142307692,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Summer     ,Uttarakhand,89.0,182,1353.3,10672.88,18.69,1.9875,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Kharif     ,Uttarakhand,275459.0,526520,1353.3,33033043.28,57846.39,1.62,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Summer     ,Uttarakhand,8971.0,42646,1353.3,1075802.32,1883.91,3.89,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Maize,2005,Autumn     ,Jharkhand,74754.36,77410,965.2,8964542.851,15698.4156,1.040909091,77.76,48.44,19.79,6.2451897224,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Autumn     ,Jharkhand,149362.86,77860,965.2,17911594.17,31366.2006,0.557857143,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Rice,2005,Winter     ,Jharkhand,954735.25,536165,965.2,114491851.2,200494.4025,0.531363636,79.89,47.58,39.87,6.425470922140001,2005.0,65.27758333333334,2005.0,53.02733333333333,25.765601851851855
Jute,2006,Kharif     ,Bihar,132914.0,1356624,1052.8,16974446.94,29241.08,10.92642857,78.4,46.86,39.99,6.7327775681699995,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Bihar,259494.0,397591,1052.8,33139978.74,57088.68,1.558918919,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Rabi       ,Bihar,206084.0,744274,1052.8,26318987.64,45338.48,3.231944444,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Summer     ,Bihar,175637.0,614084,1052.8,22430601.27,38640.14,3.389444444,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Autumn     ,Bihar,517983.0,530242,1052.8,66151608.93,113956.26,0.962413793,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Summer     ,Bihar,109436.0,163989,1052.8,13976071.56,24075.92,1.45173913,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Winter     ,Bihar,2736591.0,4333716,1052.8,349490036.6,602050.02,1.482702703,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Jute,2006,Rabi       ,Chhattisgarh,344.0,0,1317.2,43932.24,75.68,0.0,78.4,46.86,39.99,6.7327775681699995,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Chhattisgarh,100145.0,123489,1317.2,12789517.95,22031.9,1.048888889,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Chhattisgarh,3905319.0,5441525,1317.2,498748289.5,859170.18,1.247222222,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Delhi,67.0,122,462.7,8556.57,14.74,1.82,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Delhi,7381.0,20815,462.7,942627.51,1623.82,2.82,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Banana,2006,Whole Year ,Gujarat,26600.0,1891800,1056.2,3397086.0,5852.0,57.65846154,100.23,82.01,50.05,5.98389318024,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Gujarat,447700.0,201700,1056.2,57175767.0,98494.0,0.529375,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Gujarat,655600.0,1045200,1056.2,83726676.0,144232.0,1.601875,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Summer     ,Gujarat,33700.0,96000,1056.2,4303827.0,7414.0,2.855555556,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Haryana,13412.0,30000,329.3,1712846.52,2950.64,0.520625,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Haryana,1042036.0,3371000,329.3,133078417.6,229247.92,2.8545,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Himachal Pradesh,299037.0,695376,1207.0,38190015.27,65788.14,2.363333333,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Himachal Pradesh,79206.0,123485,1207.0,10115398.26,17425.32,1.750909091,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Banana,2006,Whole Year ,Madhya Pradesh,14836.0,469134,1072.3,1894705.56,3263.92,21.7195,100.23,82.01,50.05,5.98389318024,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Jute,2006,Kharif     ,Madhya Pradesh,4608.0,8650,1072.3,588487.68,1013.76,1.976904762,78.4,46.86,39.99,6.7327775681699995,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Madhya Pradesh,879420.0,846002,1072.3,112310728.2,193472.4,0.903617021,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Madhya Pradesh,1674013.0,1389269,1072.3,213788200.2,368282.86,0.856666667,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Maharashtra,475000.0,947800,1439.4,60662250.0,104500.0,1.599642857,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Rabi       ,Maharashtra,86000.0,176900,1439.4,10983060.0,18920.0,2.1984,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Summer     ,Maharashtra,19200.0,25300,1439.4,2452032.0,4224.0,1.184761905,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Maharashtra,1491300.0,2488600,1439.4,190453923.0,328086.0,1.166333333,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Summer     ,Maharashtra,38000.0,81100,1439.4,4852980.0,8360.0,2.176,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Jute,2006,Kharif     ,Nagaland,2500.0,10650,1362.5,319275.0,550.0,5.2075,78.4,46.86,39.99,6.7327775681699995,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Nagaland,63200.0,105540,1362.5,8071272.0,13904.0,1.67,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Rabi       ,Nagaland,1500.0,2800,1362.5,191565.0,330.0,1.995,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Nagaland,163680.0,261920,1362.5,20903572.8,36009.6,1.595,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Rabi       ,Nagaland,1000.0,1600,1362.5,127710.0,220.0,1.605,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Punjab,154000.0,481000,569.6,19667340.0,33880.0,3.202307692,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Punjab,2621000.0,10138000,569.6,334727910.0,576620.0,3.75,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Jute,2006,Kharif     ,Tripura,466.0,3966,1764.3,59512.86,102.52,8.475,78.4,46.86,39.99,6.7327775681699995,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Tripura,2450.0,2420,1764.3,312889.5,539.0,0.9925,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Rice,2006,Kharif     ,Tripura,250939.0,628200,1764.3,32047419.69,55206.58,2.4225,79.89,47.58,39.87,6.425470922140001,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Banana,2006,Whole Year ,Uttar Pradesh,2002.0,77709,590.5,255675.42,440.44,38.84296296,100.23,82.01,50.05,5.98389318024,2006.0,66.40075,2006.0,57.72275,25.499953703703707
Maize,2006,Kharif     ,Uttar Pradesh,842052.0,1116939,590.5,107538460.9,185251.44,1.307826087,77.76,48.44,19.79,6.2451897224,2006.0,66.40075,2006.0,57.72275,25.499953703703707
